0.604 3.65102 0.974148 0.168788 2.67938 -0.171299 -0.1743 -7.27183 3.01785 15.0814 -7.64069
0.609 3.68586 0.985777 0.168928 2.70426 -0.17311 -0.176157 -7.39573 3.04294 15.3325 -7.76771
0.614 3.72071 0.997417 0.169069 2.72915 -0.174926 -0.17802 -7.52065 3.06802 15.5856 -7.89579
0.619 3.75557 1.00907 0.169209 2.75404 -0.176747 -0.179887 -7.64662 3.09309 15.8408 -8.02491
0.624 3.79043 1.02073 0.169349 2.77892 -0.178572 -0.181759 -7.77361 3.11815 16.0981 -8.15507
0.629 3.82531 1.03241 0.169489 2.80381 -0.180402 -0.183636 -7.90164 3.1432 16.3575 -8.28629
0.634 3.86019 1.0441 0.169628 2.8287 -0.182236 -0.185518 -8.0307 3.16824 16.619 -8.41855
0.639 3.89508 1.0558 0.169768 2.85359 -0.184075 -0.187405 -8.1608 3.19328 16.8825 -8.55186
0.644 3.92998 1.06751 0.169907 2.87848 -0.185918 -0.189297 -8.29193 3.21831 17.1482 -8.68621
0.649 3.96489 1.07924 0.170046 2.90337 -0.187766 -0.191194 -8.42409 3.24333 17.4159 -8.82161
0.654 3.9998 1.09097 0.170184 2.92827 -0.189619 -0.193095 -8.55729 3.26834 17.6856 -8.95806
0.659 4.03473 1.10272 0.170323 2.95316 -0.191475 -0.195002 -8.69152 3.29334 17.9575 -9.09556
0.664 4.06966 1.11449 0.170461 2.97805 -0.193337 -0.196913 -8.82678 3.31833 18.2315 -9.2341
0.669 4.10461 1.12626 0.170599 3.00295 -0.195202 -0.198829 -8.96308 3.34332 18.5075 -9.3737
0.674 4.13956 1.13805 0.170737 3.02784 -0.197072 -0.200749 -9.10042 3.3683 18.7856 -9.51433
0.679 4.17452 1.14985 0.170875 3.05274 -0.198947 -0.202675 -9.23878 3.39326 19.0658 -9.65602
0.684 4.20949 1.16166 0.171013 3.07764 -0.200826 -0.204605 -9.37818 3.41822 19.3481 -9.79875
0.689 4.24447 1.17349 0.17115 3.10254 -0.202709 -0.206539 -9.51862 3.44317 19.6324 -9.94253
